customer_id,recency,frequency,monetary,cluster,segment
C104923,62,7,852027.11,3,Loyal Customers
C104924,155,7,1264619.9000000001,3,Loyal Customers
C104925,8,8,991550.52,3,Loyal Customers
C104926,10,7,1107839.3125,3,Loyal Customers
C104927,92,6,461762.85,1,At Risk
C104928,95,8,397893.37,1,At Risk
C104929,426,3,365230.01,2,New / Low Engagement
C104930,76,16,2107654.55,0,Champions
C104931,107,12,1261310.05,0,Champions
C104932,80,7,770066.24,3,Loyal Customers
C104933,2,6,410773.5,1,At Risk
C104934,121,11,1087616.96,0,Champions
C104935,25,8,1061842.78,3,Loyal Customers
C104936,50,13,1298172.45,0,Champions
C104937,9,18,2503886.11,0,Champions
C104938,17,5,469637.11,1,At Risk
C104939,55,5,658976.4299999999,1,At Risk
C104940,245,8,519405.94,3,Loyal Customers
C104941,99,11,1416298.81,0,Champions
C104942,576,4,306757.16000000003,2,New / Low Engagement
C104943,48,11,1328233.67,0,Champions
C104944,290,12,914343.31,0,Champions
C104945,8,9,951673.99,3,Loyal Customers
C104946,174,7,1141210.87,3,Loyal Customers
C104947,197,7,638804.47,3,Loyal Customers
C104948,289,6,336417.63,2,New / Low Engagement
C104949,15,5,564167.3,1,At Risk
C104950,10,6,593112.04,1,At Risk
C104951,99,10,864046.9395,3,Loyal Customers
C104952,165,6,744688.8,1,At Risk
C104953,283,7,912537.22,3,Loyal Customers
C104954,146,8,937787.33,3,Loyal Customers
C104955,150,10,948601.89,3,Loyal Customers
C104956,282,4,488140.2,2,New / Low Engagement
C104957,3,6,502845.68,1,At Risk
C104958,53,9,891550.73,3,Loyal Customers
C104959,191,7,572895.35,1,At Risk
C104960,98,8,951226.53,3,Loyal Customers
C104961,147,6,837659.64,3,Loyal Customers
C104962,73,6,762731.12,1,At Risk
C104963,24,12,1047107.6,0,Champions
C104964,140,6,723282.4424999999,1,At Risk
C104965,35,6,496968.66,1,At Risk
C104966,168,6,652672.323,1,At Risk
C104967,28,6,706554.97,1,At Risk
C104968,36,10,673723.0549999999,3,Loyal Customers
C104969,95,11,1113280.1099999999,0,Champions
C104970,90,9,1085825.3,3,Loyal Customers
C104971,25,17,1265944.67,0,Champions
C104972,36,10,1565505.462,0,Champions
C104973,20,8,577557.89,3,Loyal Customers
C104974,122,10,993102.74,3,Loyal Customers
C104975,25,7,428229.38999999996,1,At Risk
C104976,48,7,545453.314,1,At Risk
C104977,447,4,325756.99,2,New / Low Engagement
C104978,51,5,446984.54,1,At Risk
C104979,483,1,71201.45,2,New / Low Engagement
C104980,130,8,843571.96,3,Loyal Customers
C104981,39,4,295364.11,1,At Risk
C104982,45,10,1136229.5899999999,0,Champions
C104983,122,8,1315465.7400000002,3,Loyal Customers
C104984,128,4,215245.21,1,At Risk
C104985,145,8,465828.32,1,At Risk
C104986,35,8,907697.04,3,Loyal Customers
C104987,110,7,825524.26,3,Loyal Customers
C104988,14,8,708059.7899999999,3,Loyal Customers
C104989,208,5,560454.05,1,At Risk
C104990,46,6,480220.3,1,At Risk
C104991,119,5,705664.85,1,At Risk
C104992,16,6,439236.794,1,At Risk
C104993,121,10,609121.28,3,Loyal Customers
C104994,104,9,1685991.95,0,Champions
C104995,280,9,931349.86,3,Loyal Customers
C104996,121,8,1171251.74,3,Loyal Customers
C104997,14,5,425133.87,1,At Risk
C104998,18,8,754051.77,3,Loyal Customers
C104999,282,7,764241.21,3,Loyal Customers
C105000,136,9,699533.86,3,Loyal Customers
C105001,26,8,758642.98,3,Loyal Customers
C105002,137,8,299666.56,1,At Risk
C105003,40,4,426441.74,1,At Risk
C105004,350,11,844349.87,3,Loyal Customers
C105005,639,5,175151.53,2,New / Low Engagement
C105006,104,6,900892.4299999999,3,Loyal Customers
C105007,62,11,1240257.98,0,Champions
C105008,15,2,426932.82,1,At Risk
C105009,170,10,1113712.53,0,Champions
C105010,287,11,848304.0700000001,3,Loyal Customers
C105011,86,9,1188051.56,3,Loyal Customers
C105012,76,7,693734.91,3,Loyal Customers
C105013,444,7,947593.5399999999,2,New / Low Engagement
C105014,81,7,284027.68,1,At Risk
C105015,21,6,467413.06,1,At Risk
C105016,113,7,374436.14,1,At Risk
C105017,122,9,663920.4,3,Loyal Customers
C105018,29,8,490074.47,3,Loyal Customers
C105019,12,12,1148495.821,0,Champions
C105020,188,9,952013.35,3,Loyal Customers
C105021,10,9,1048412.1699999999,3,Loyal Customers
C105022,301,4,465681.7100000001,2,New / Low Engagement
C105023,304,5,126610.23,2,New / Low Engagement
C105024,72,5,668183.36,1,At Risk
C105025,178,9,650387.38,3,Loyal Customers
C105026,90,8,1149314.02,3,Loyal Customers
C105027,48,9,1320665.26,0,Champions
C105028,506,4,473375.49,2,New / Low Engagement
C105029,17,7,728034.3200000001,3,Loyal Customers
C105030,4,11,1062224.25,0,Champions
C105031,377,3,130074.87000000001,2,New / Low Engagement
C105032,544,4,460016.66000000003,2,New / Low Engagement
C105033,76,4,269041.57,1,At Risk
C105034,49,8,513454.27999999997,3,Loyal Customers
C105035,166,9,1095956.37,3,Loyal Customers
C105036,49,13,1107691.94,0,Champions
C105037,48,3,145631.34,1,At Risk
C105038,379,7,783205.01,2,New / Low Engagement
C105039,47,9,581372.33,3,Loyal Customers
C105040,14,8,891133.78,3,Loyal Customers
C105041,92,7,727257.58,3,Loyal Customers
C105042,115,11,1440874.05,0,Champions
C105043,33,6,653409.52,1,At Risk
C105044,69,9,667933.68,3,Loyal Customers
C105045,179,8,1125268.68,3,Loyal Customers
C105046,174,10,1010003.81,3,Loyal Customers
C105047,9,5,348365.0,1,At Risk
C105048,25,8,780528.65,3,Loyal Customers
C105049,124,6,748330.93,1,At Risk
C105050,183,6,580924.62,1,At Risk
C105051,47,7,622659.8,1,At Risk
C105052,4,13,1428790.86,0,Champions
C105053,28,11,710372.39,3,Loyal Customers
C105054,40,10,1137535.69,0,Champions
C105055,84,4,590389.71,1,At Risk
C105056,93,11,965098.2855,0,Champions
C105057,195,5,805736.0800000001,1,At Risk
C105058,108,4,401655.72000000003,1,At Risk
C105059,309,6,665500.14,2,New / Low Engagement
C105060,164,13,1155696.836,0,Champions
C105061,71,4,436747.05000000005,1,At Risk
C105062,317,5,563898.56,2,New / Low Engagement
C105063,61,8,589576.05,3,Loyal Customers
C105064,182,7,914103.88,3,Loyal Customers
C105065,34,10,1158095.16,0,Champions
C105066,67,6,823362.477,3,Loyal Customers
C105067,43,8,846434.43,3,Loyal Customers
C105068,78,10,924277.14,3,Loyal Customers
C105069,194,5,581161.78,1,At Risk
C105070,152,9,1414484.98,0,Champions
C105071,9,5,601583.4,1,At Risk
C105072,46,12,1696463.68,0,Champions
C105073,126,3,137352.97,1,At Risk
C105074,10,8,697486.84,3,Loyal Customers
C105075,26,9,803505.9299999999,3,Loyal Customers
C105076,54,10,1326076.8,0,Champions
C105077,7,8,847193.1599999999,3,Loyal Customers
C105078,168,9,1012204.12,3,Loyal Customers
C105079,188,9,765132.94,3,Loyal Customers
C105080,163,10,1442885.56,0,Champions
C105081,80,11,1457823.29,0,Champions
C105082,172,7,776572.8300000001,3,Loyal Customers
C105083,79,6,1021851.0700000001,3,Loyal Customers
C105084,102,11,1070128.908,0,Champions
C105085,59,10,1017307.5599999999,3,Loyal Customers
C105086,386,6,932607.39,2,New / Low Engagement
C105087,78,6,372554.57,1,At Risk
C105088,98,11,621828.5,3,Loyal Customers
C105089,216,6,731706.44,1,At Risk
C105090,11,5,558263.42,1,At Risk
C105091,83,6,747506.66,1,At Risk
C105092,157,5,727222.5599999999,1,At Risk
C105093,142,14,1525212.06,0,Champions
C105094,147,2,27500.17,1,At Risk
C105095,18,5,623862.95,1,At Risk
C105096,31,5,817085.52,1,At Risk
C105097,177,9,824631.5499999999,3,Loyal Customers
C105098,499,5,424447.35,2,New / Low Engagement
C105099,258,4,305666.67,1,At Risk
C105100,185,5,845378.91,1,At Risk
C105101,42,8,1059172.23,3,Loyal Customers
C105102,21,11,1139129.2,0,Champions
C105103,86,3,478346.31,1,At Risk
C105104,118,5,401674.98000000004,1,At Risk
C105105,195,6,351072.72000000003,1,At Risk
C105106,146,7,318251.9935,1,At Risk
C105107,287,7,521361.67000000004,2,New / Low Engagement
C105108,196,6,891418.76,3,Loyal Customers
C105109,251,10,1156979.96,0,Champions
C105110,37,11,1474640.69,0,Champions
C105111,587,6,835677.51,2,New / Low Engagement
C105112,37,7,770694.74,3,Loyal Customers
C105113,73,15,2133907.11,0,Champions
C105114,495,5,510722.93,2,New / Low Engagement
C105115,172,6,603585.13,1,At Risk
C105116,215,8,530989.85,3,Loyal Customers
C105117,147,10,1346375.6099999999,0,Champions
C105118,62,9,709361.49,3,Loyal Customers
C105119,162,8,995877.36,3,Loyal Customers
C105120,82,9,796697.15,3,Loyal Customers
C105121,48,13,979450.48,0,Champions
C105122,280,5,676701.63,2,New / Low Engagement
C105123,33,10,796935.6799999999,3,Loyal Customers
C105124,14,9,814650.024,3,Loyal Customers
C105125,52,10,1291818.03,0,Champions
C105126,4,6,473526.06,1,At Risk
C105127,352,7,490934.6,2,New / Low Engagement
C105128,288,7,538716.46,2,New / Low Engagement
C105129,433,3,97409.40499999998,2,New / Low Engagement
C105130,78,5,536760.11,1,At Risk
C105131,875,2,279756.37,2,New / Low Engagement
C105132,572,6,766465.28,2,New / Low Engagement
C105133,203,5,251588.09,1,At Risk
C105134,22,9,1066450.1400000001,3,Loyal Customers
C105135,128,9,1165276.48,3,Loyal Customers
C105136,115,7,504249.18,1,At Risk
C105137,519,3,69041.78,2,New / Low Engagement
C105138,180,7,444695.52,1,At Risk
C105139,197,12,1119392.62,0,Champions
C105140,121,9,808376.9,3,Loyal Customers
C105141,22,9,509835.7,3,Loyal Customers
C105142,284,7,453740.41,2,New / Low Engagement
C105143,363,6,507476.41000000003,2,New / Low Engagement
C105144,225,4,386127.275,1,At Risk
C105145,239,8,743651.49,3,Loyal Customers
C105146,26,7,687707.06,3,Loyal Customers
C105147,273,3,167752.93,1,At Risk
C105148,21,9,1700769.4300000002,0,Champions
C105149,35,13,1065384.6600000001,0,Champions
C105150,62,7,1142790.67,3,Loyal Customers
C105151,76,9,764777.82,3,Loyal Customers
C105152,249,8,930518.96,3,Loyal Customers
C105153,357,4,341131.47000000003,2,New / Low Engagement
C105154,212,4,345467.89,1,At Risk
C105155,25,8,948942.76,3,Loyal Customers
C105156,85,10,1177861.86,0,Champions
C105157,91,10,783050.22,3,Loyal Customers
C105158,16,6,442571.22,1,At Risk
C105159,89,8,956294.29,3,Loyal Customers
C105160,9,12,1695680.96,0,Champions
C105161,310,5,310058.75,2,New / Low Engagement
C105162,35,8,1186206.24,3,Loyal Customers
C105163,25,11,961769.29,0,Champions
C105164,130,3,17112.88,1,At Risk
C105165,10,9,1279397.72,0,Champions
C105166,114,9,1203603.67,0,Champions
C105167,179,10,907759.3,3,Loyal Customers
C105168,191,11,741768.63,3,Loyal Customers
C105169,215,6,663438.72,1,At Risk
C105170,88,9,624244.01,3,Loyal Customers
C105171,115,12,1262274.75,0,Champions
C105172,50,8,440580.67000000004,1,At Risk
C105173,69,4,364479.6,1,At Risk
C105174,88,5,528970.99,1,At Risk
C105175,23,3,348660.70999999996,1,At Risk
C105176,723,4,195062.0,2,New / Low Engagement
C105177,85,13,1320884.2085,0,Champions
C105178,219,5,311325.98,1,At Risk
C105179,7,11,1146191.83,0,Champions
C105180,337,2,264928.13,2,New / Low Engagement
C105181,21,6,707912.16,1,At Risk
C105182,131,8,659298.19,3,Loyal Customers
C105183,257,4,235963.65999999997,1,At Risk
C105184,96,11,910391.05,3,Loyal Customers
C105185,24,9,879145.96,3,Loyal Customers
C105186,134,8,998903.76,3,Loyal Customers
C105187,72,6,666270.23,1,At Risk
C105188,4,10,1589526.82,0,Champions
C105189,76,7,666076.84,3,Loyal Customers
C105190,175,7,686422.88,3,Loyal Customers
C105191,42,4,577634.81,1,At Risk
C105192,45,7,612408.86,1,At Risk
C105193,70,6,854833.08,3,Loyal Customers
C105194,425,8,988810.8300000002,2,New / Low Engagement
C105195,239,8,825176.42,3,Loyal Customers
C105196,104,8,526021.05,3,Loyal Customers
C105197,8,8,917246.67,3,Loyal Customers
C105198,26,7,903847.21,3,Loyal Customers
C105199,238,10,1102979.29,3,Loyal Customers
C105200,30,10,1360289.77,0,Champions
C105201,22,8,958655.03,3,Loyal Customers
C105202,97,3,186927.46000000002,1,At Risk
C105203,43,6,759807.09,1,At Risk
C105204,373,6,672576.95,2,New / Low Engagement
C105205,81,5,172686.25,1,At Risk
C105206,128,5,567033.02,1,At Risk
C105207,109,7,458361.86000000004,1,At Risk
C105208,185,11,1099336.84,0,Champions
C105209,6,9,912839.7045,3,Loyal Customers
C105210,57,4,248127.66999999998,1,At Risk
C105211,290,6,358759.91,2,New / Low Engagement
C105212,198,15,1648135.03,0,Champions
C105213,75,7,673105.5199999999,3,Loyal Customers
C105214,33,11,759478.17,3,Loyal Customers
C105215,57,4,558030.68,1,At Risk
C105216,493,2,69479.04,2,New / Low Engagement
C105217,175,6,463168.7,1,At Risk
C105218,102,10,1444134.6700000002,0,Champions
C105219,193,7,805293.52,3,Loyal Customers
C105220,83,8,490492.05,3,Loyal Customers
C105221,117,4,348904.08999999997,1,At Risk
C105222,51,9,743055.16,3,Loyal Customers
C105223,142,2,140092.38,1,At Risk
C105224,249,7,830906.64,3,Loyal Customers
C105225,62,10,1346238.96,0,Champions
C105226,91,11,1193217.24,0,Champions
C105227,31,8,1381352.44,0,Champions
C105228,23,11,842022.1599999999,3,Loyal Customers
C105229,62,13,1890787.8,0,Champions
C105230,115,14,2426205.929,0,Champions
C105231,114,9,931060.99,3,Loyal Customers
C105232,113,5,321581.09,1,At Risk
C105233,178,8,650313.2975,3,Loyal Customers
C105234,265,6,652787.01,1,At Risk
C105235,67,12,1418227.42,0,Champions
C105236,792,5,322780.44,2,New / Low Engagement
C105237,23,9,901279.276,3,Loyal Customers
C105238,155,9,706652.2100000001,3,Loyal Customers
C105239,66,10,706194.31,3,Loyal Customers
C105240,27,8,773972.01,3,Loyal Customers
C105241,279,4,432686.4,2,New / Low Engagement
C105242,154,12,1212261.062,0,Champions
C105243,6,10,721945.91,3,Loyal Customers
C105244,169,6,288768.03,1,At Risk
C105245,125,7,506869.35,1,At Risk
C105246,80,8,754114.6799999999,3,Loyal Customers
C105247,38,2,30572.72,1,At Risk
C105248,77,5,703997.62,1,At Risk
C105249,117,9,879332.78,3,Loyal Customers
C105250,56,10,916048.4,3,Loyal Customers
C105251,259,8,679707.15,3,Loyal Customers
C105252,6,10,1197964.53,0,Champions
C105253,20,9,1018765.1925,3,Loyal Customers
C105254,602,4,347397.99,2,New / Low Engagement
C105255,89,9,787619.34,3,Loyal Customers
C105256,19,9,1155197.27,3,Loyal Customers
C105257,126,11,739207.63,3,Loyal Customers
C105258,109,5,678292.13,1,At Risk
C105259,108,11,783973.88,3,Loyal Customers
C105260,102,6,955050.71,3,Loyal Customers
C105261,21,5,682750.21,1,At Risk
C105262,8,8,822397.15,3,Loyal Customers
C105263,78,7,739001.0725,3,Loyal Customers
C105264,205,12,1305099.06,0,Champions
C105265,95,8,974893.3,3,Loyal Customers
C105266,167,8,515833.11000000004,3,Loyal Customers
C105267,177,6,488314.99,1,At Risk
C105268,357,6,877219.79,2,New / Low Engagement
C105269,107,12,763872.8,3,Loyal Customers
C105270,103,11,737729.31,3,Loyal Customers
C105271,20,11,1190400.8599999999,0,Champions
C105272,249,8,573562.47,3,Loyal Customers
C105273,1,8,863739.72,3,Loyal Customers
C105274,162,8,1354831.77,0,Champions
C105275,74,12,1465180.1099999999,0,Champions
C105276,12,7,844875.9400000001,3,Loyal Customers
C105277,104,9,412924.39,3,Loyal Customers
C105278,71,8,894467.18,3,Loyal Customers
C105279,29,7,788390.8999999999,3,Loyal Customers
C105280,56,10,1670943.58,0,Champions
C105281,135,8,448173.27999999997,1,At Risk
C105282,46,8,845190.12,3,Loyal Customers
C105283,42,7,939804.8,3,Loyal Customers
C105284,24,11,1426136.032,0,Champions
C105285,90,5,863047.9500000001,1,At Risk
C105286,138,10,551309.02,3,Loyal Customers
C105287,567,8,538291.9099999999,2,New / Low Engagement
C105288,10,10,1001657.8500000001,3,Loyal Customers
C105289,184,7,438118.99,1,At Risk
C105290,187,10,1354272.17,0,Champions
C105291,29,7,419580.24,1,At Risk
C105292,104,9,531080.4500000001,3,Loyal Customers
C105293,130,11,1250784.13,0,Champions
C105294,148,8,593089.02,3,Loyal Customers
C105295,183,6,416660.99,1,At Risk
C105296,368,11,1520649.49,0,Champions
C105297,12,7,548558.64,1,At Risk
C105298,712,6,439384.78,2,New / Low Engagement
C105299,62,10,1377950.57,0,Champions
C105300,19,6,459219.8,1,At Risk
C105301,16,10,441138.72250000003,3,Loyal Customers
C105302,302,6,682779.17,2,New / Low Engagement
C105303,359,7,848807.25,2,New / Low Engagement
C105304,68,9,627623.544,3,Loyal Customers
C105305,109,7,723023.48,3,Loyal Customers
C105306,95,13,962295.0599999999,0,Champions
C105307,2,9,1013580.21,3,Loyal Customers
C105308,26,4,258561.18,1,At Risk
C105309,497,4,624001.75,2,New / Low Engagement
C105310,14,7,576048.16,1,At Risk
C105311,966,2,233593.61000000002,2,New / Low Engagement
C105312,67,9,1032270.71,3,Loyal Customers
C105313,130,6,908796.45,3,Loyal Customers
C105314,42,8,788920.1699999999,3,Loyal Customers
C105315,170,12,863205.02,0,Champions
C105316,197,6,435747.62,1,At Risk
C105317,7,4,552866.49,1,At Risk
C105318,18,14,1480389.7,0,Champions
C105319,28,10,1375189.9575,0,Champions
C105320,32,3,306077.225,1,At Risk
C105321,208,9,722746.73,3,Loyal Customers
C105322,39,7,967783.75,3,Loyal Customers
C105323,30,9,812061.5800000001,3,Loyal Customers
C105324,233,4,448639.32,1,At Risk
C105325,258,4,246485.78,1,At Risk
C105326,116,5,377650.07999999996,1,At Risk
C105327,95,16,1580141.66,0,Champions
C105328,52,10,919456.9299999999,3,Loyal Customers
C105329,15,8,645514.63,3,Loyal Customers
C105330,361,2,218547.09,2,New / Low Engagement
C105331,123,7,661351.13,3,Loyal Customers
C105332,114,7,377704.41000000003,1,At Risk
C105333,54,11,1170214.07,0,Champions
C105334,2,8,809618.21,3,Loyal Customers
C105335,211,6,542731.53,1,At Risk
C105336,9,8,325383.04,1,At Risk
C105337,122,9,622403.8,3,Loyal Customers
C105338,102,7,619618.42,1,At Risk
C105339,120,7,674270.64,3,Loyal Customers
C105340,16,6,345156.18,1,At Risk
C105341,176,14,1443720.02,0,Champions
C105342,76,10,859431.63,3,Loyal Customers
C105343,19,6,645614.5700000001,1,At Risk
C105344,200,8,605733.01,3,Loyal Customers
C105345,109,5,153301.66999999998,1,At Risk
C105346,671,2,158045.8,2,New / Low Engagement
C105347,259,6,370512.34,1,At Risk
C105348,25,5,789334.78,1,At Risk
C105349,94,8,1168212.15,3,Loyal Customers
C105350,12,11,1185222.29,0,Champions
C105351,154,8,817984.716,3,Loyal Customers
C105352,294,6,987585.31,3,Loyal Customers
C105353,129,7,1105924.2,3,Loyal Customers
C105354,149,7,854125.16,3,Loyal Customers
C105355,85,11,1372496.22,0,Champions
C105356,584,9,1201240.05,2,New / Low Engagement
C105357,44,10,914645.49,3,Loyal Customers
C105358,416,5,400554.74,2,New / Low Engagement
C105359,251,10,1665134.91,0,Champions
C105360,32,7,673435.48,3,Loyal Customers
C105361,121,13,952217.51,0,Champions
C105362,265,10,1068217.95,3,Loyal Customers
C105363,40,8,413145.2,1,At Risk
C105364,160,5,553793.74,1,At Risk
C105365,79,8,920030.5700000001,3,Loyal Customers
C105366,147,7,588700.65,1,At Risk
C105367,174,9,821224.66,3,Loyal Customers
C105368,84,4,257286.7,1,At Risk
C105369,13,7,951274.28,3,Loyal Customers
C105370,25,8,748614.02,3,Loyal Customers
C105371,136,6,594158.09,1,At Risk
C105372,57,8,434527.04,1,At Risk
C105373,180,6,693449.89,1,At Risk
C105374,558,4,151087.76,2,New / Low Engagement
C105375,13,15,1144282.76,0,Champions
C105376,8,3,375241.31,1,At Risk
C105377,117,10,710508.55,3,Loyal Customers
C105378,235,10,416180.11,3,Loyal Customers
C105379,81,8,710758.73,3,Loyal Customers
C105380,62,13,1693483.936,0,Champions
C105381,31,6,647971.75,1,At Risk
C105382,106,5,473437.97000000003,1,At Risk
C105383,27,9,290435.52,1,At Risk
C105384,415,7,1030165.12,2,New / Low Engagement
C105385,120,12,797893.0,3,Loyal Customers
C105386,139,8,1108989.68,3,Loyal Customers
C105387,87,11,1380989.1,0,Champions
C105388,176,9,1160749.8699999999,3,Loyal Customers
C105389,152,6,744465.5700000001,1,At Risk
C105390,55,9,892774.13,3,Loyal Customers
C105391,46,7,991555.5399999999,3,Loyal Customers
C105392,247,6,894381.25,3,Loyal Customers
C105393,786,2,141870.2,2,New / Low Engagement
C105394,266,4,381832.65,1,At Risk
C105395,76,9,657440.53,3,Loyal Customers
C105396,66,4,337845.36,1,At Risk
C105397,105,5,436893.03,1,At Risk
C105398,201,4,195117.57,1,At Risk
C105399,25,4,884118.0900000001,1,At Risk
C105400,292,8,1075776.82,3,Loyal Customers
C105401,481,6,790095.68,2,New / Low Engagement
C105402,52,6,393276.97,1,At Risk
C105403,28,10,1482051.01,0,Champions
C105404,115,6,992718.78,3,Loyal Customers
C105405,55,12,952040.12,0,Champions
C105406,265,7,376451.51,1,At Risk
C105407,41,9,420293.47,3,Loyal Customers
C105408,46,6,536847.91,1,At Risk
C105409,40,8,1048344.34,3,Loyal Customers
C105410,18,9,1101786.5899999999,3,Loyal Customers
